,product,started,closed,winner,price
505,IPhone 13 Pro,2022-01-21 10:00:00,2022-01-21 14:29:05,Venâncio13,"R$ 35,10"
506,PIX de 1.000,2022-01-21 08:00:00,2022-01-21 14:21:43,OscarRody,"R$ 41,64"
507,Fone Bose Quietcomfort,2022-01-21 13:00:00,2022-01-21 14:12:27,BASALTOMINAS,"R$ 7,70"
508,Pacote 100 Lances,2022-01-21 12:00:00,2022-01-21 12:06:15,Plobo,"R$ 1,35"
509,Patinete Elétrico Foston,2022-01-21 11:00:00,2022-01-21 11:31:24,LaminadosSP,"R$ 3,92"
510,Câmera Insta360 One,2022-01-21 07:00:00,2022-01-21 10:33:36,Maccheri,"R$ 20,38"
511,5 Digital Edition,2022-01-20 20:30:00,2022-01-21 10:12:47,Clauberth1,"R$ 93,37"
512,Pacote 50 Lances,2022-01-21 09:00:00,2022-01-21 09:05:08,EveliseSan,"R$ 0,78"
513,Pacote 50 Lances,2022-01-21 06:00:00,2022-01-21 06:08:28,Eduardo S A,"R$ 1,72"
514,MacBook Air Intel,2022-01-20 22:00:00,2022-01-21 01:32:42,Fabiomonti7,"R$ 25,58"
515,Pacote 100 Lances,2022-01-20 23:00:00,2022-01-20 23:17:50,AlexDavi14,"R$ 3,23"
516,Apple Watch Series,2022-01-20 11:00:00,2022-01-20 22:29:22,email,"R$ 64,85"
517,Pacote 100 Lances,2022-01-20 21:00:00,2022-01-20 22:18:52,Mklord,"R$ 9,51"
518,Perfume Dolce e,2022-01-20 19:30:00,2022-01-20 20:43:24,Chacal3,"R$ 9,22"
519,GoPro HERO 9,2022-01-20 20:00:00,2022-01-20 20:02:34,Emerson Viegas,"R$ 1,37"
520,Chaise Hungria Trama,2022-01-20 19:00:00,2022-01-20 19:04:12,RiguettoGMR,"R$ 1,02"
521,Pacote 50 Lances,2022-01-20 18:00:00,2022-01-20 18:09:19,Luana.oliveira,"R$ 1,38"
522,Cervejeira Metalfrio VN50FL,2022-01-20 17:00:00,2022-01-20 17:57:21,email,"R$ 6,84"
523,Smart TV 75,2022-01-20 16:00:00,2022-01-20 17:11:44,wilsonmarconato,"R$ 11,77"
524,PIX de 200,2022-01-20 14:00:00,2022-01-20 15:34:11,fcrribeiro,"R$ 16,42"
525,Pacote 50 Lances,2022-01-20 15:00:00,2022-01-20 15:06:54,email,"R$ 1,20"
526,Pacote 100 Lances,2022-01-20 12:00:00,2022-01-20 13:27:04,email,"R$ 11,13"
527,Aspirador Robô Mondial,2022-01-20 13:00:00,2022-01-20 13:05:08,Lance.do.Cidão,"R$ 1,38"
528,IPhone 13 Pro,2022-01-19 10:00:00,2022-01-20 13:01:07,mazetto_Sjc,"R$ 189,04"
529,Cadeira Escritório Executiva,2022-01-20 08:00:00,2022-01-20 11:18:39,Cabana,"R$ 18,25"
530,IPhone 13 Pro,2022-01-20 10:00:00,2022-01-20 10:32:16,R&amp;M_Lopes,"R$ 5,43"
531,Pacote 50 Lances,2022-01-20 09:00:00,2022-01-20 09:11:36,jrporto0982,"R$ 1,76"
532,Caixa de Som,2022-01-20 07:00:00,2022-01-20 07:20:00,FabrícioN1,"R$ 2,83"
533,Pacote 50 Lances,2022-01-20 06:00:00,2022-01-20 06:02:26,nairtcs,"R$ 1,21"
534,Patinete Elétrico Foston,2022-01-19 19:30:00,2022-01-20 00:35:23,Canário,"R$ 26,51"
535,A Intel Core,2022-01-19 22:00:00,2022-01-20 00:25:05,Waldemir AWS,"R$ 14,74"
536,Pacote 100 Lances,2022-01-19 23:00:00,2022-01-19 23:25:31,email,"R$ 3,24"
537,PIX de 500,2022-01-19 20:30:00,2022-01-19 22:42:53,EDU_VOGT,"R$ 13,89"
538,f15 core i7,2022-01-19 20:00:00,2022-01-19 22:18:35,LiderBTC,"R$ 15,38"
539,Pacote 100 Lances,2022-01-19 21:00:00,2022-01-19 22:06:46,Igoooor,"R$ 7,19"
540,Fone Bose Quietcomfort,2022-01-19 17:00:00,2022-01-19 20:15:42,claucap_pr,"R$ 17,23"
541,Drone Multilaser Eagle,2022-01-19 19:00:00,2022-01-19 19:31:42,Eder_Venâncio,"R$ 3,60"
542,Pacote 50 Lances,2022-01-19 18:00:00,2022-01-19 18:01:50,zivickovict,"R$ 0,77"
543,Smart TV 75,2022-01-19 16:00:00,2022-01-19 17:40:06,email,"R$ 13,53"
544,Hoverboard Smart Balance,2022-01-19 11:00:00,2022-01-19 17:09:18,AquinoLuíz,"R$ 31,19"
545,Lava E Seca,2022-01-19 14:00:00,2022-01-19 16:15:18,Leandro Correa,"R$ 13,00"
546,Pacote 50 Lances,2022-01-19 15:00:00,2022-01-19 15:28:44,clovis_p_junior,"R$ 3,57"
547,Impressora Canon Pixma,2022-01-19 13:00:00,2022-01-19 13:18:56,Mcleandrim,"R$ 3,34"
548,PIX de 1.000,2022-01-19 08:00:00,2022-01-19 13:15:43,email,"R$ 39,60"
549,Pacote 100 Lances,2022-01-19 12:00:00,2022-01-19 12:08:18,Hermes28,"R$ 1,74"
550,Pacote 50 Lances,2022-01-19 09:00:00,2022-01-19 09:16:13,Igoooor,"R$ 1,63"
551,5 Digital Edition,2022-01-19 07:00:00,2022-01-19 08:12:58,j.veccio,"R$ 8,48"
552,Apple Watch Series,2022-01-18 19:00:00,2022-01-19 07:17:19,marcobonazi,"R$ 84,79"
553,Pacote 50 Lances,2022-01-19 06:00:00,2022-01-19 06:23:46,mod64bits,"R$ 3,46"
554,MacBook Air Intel,2022-01-18 22:00:00,2022-01-19 03:41:58,xandytimão,"R$ 34,79"
555,5 Digital Edition,2022-01-18 14:00:00,2022-01-19 00:25:44,@guiza1973,"R$ 63,80"
556,Pacote 100 Lances,2022-01-18 23:00:00,2022-01-18 23:21:47,Pleonardon,"R$ 3,19"
557,Pacote 100 Lances,2022-01-18 21:00:00,2022-01-18 21:25:45,EDILSON DE PAULA,"R$ 3,91"
558,Whisky Royal Salute,2022-01-18 20:30:00,2022-01-18 21:18:06,@tony.co,"R$ 4,65"
559,Patinete Elétrico Maj,2022-01-18 20:00:00,2022-01-18 21:17:51,Fer Monti 2022,"R$ 9,41"
560,Mochila Nike Sportswear,2022-01-18 19:30:00,2022-01-18 21:01:59,propriamente,"R$ 10,46"
561,Esteira Ergométrica El,2022-01-18 17:00:00,2022-01-18 20:14:29,wandy90,"R$ 17,00"
562,Smart TV LED,2022-01-18 16:00:00,2022-01-18 18:57:24,C ZAGUINI,"R$ 17,97"
563,iPad Air 10,2022-01-18 13:00:00,2022-01-18 18:29:29,Jairo_Marsil,"R$ 34,02"
564,Pacote 50 Lances,2022-01-18 18:00:00,2022-01-18 18:00:48,01889849685,"R$ 0,72"
565,Pacote 50 Lances,2022-01-18 15:00:00,2022-01-18 15:40:38,EDILSON DE PAULA,"R$ 5,96"
566,GoPro HERO 9,2022-01-18 11:00:00,2022-01-18 14:02:43,Salberg00,"R$ 16,65"
567,Refrigerador Brastemp Frost,2022-01-18 08:00:00,2022-01-18 13:33:16,Adélio_M_Salles,"R$ 35,01"
568,Pacote 100 Lances,2022-01-18 12:00:00,2022-01-18 12:06:26,BjMorais,"R$ 1,19"
569,IPhone 13 Pro,2022-01-18 10:00:00,2022-01-18 10:55:21,R.Possebon,"R$ 8,01"
570,Pacote 50 Lances,2022-01-18 09:00:00,2022-01-18 09:37:10,Edgar jr,"R$ 3,81"
571,Mini Ar Condicionado,2022-01-18 07:00:00,2022-01-18 07:28:44,walmarques,"R$ 2,96"
572,Pacote 50 Lances,2022-01-18 06:00:00,2022-01-18 06:04:39,Elis1210,"R$ 1,10"
573,Lava E Seca,2022-01-17 20:30:00,2022-01-18 03:52:22,LinsRenata,"R$ 43,17"
574,A Intel Core,2022-01-17 22:00:00,2022-01-18 00:47:05,Sr.Zadi,"R$ 19,87"
575,Pacote 100 Lances,2022-01-17 23:00:00,2022-01-17 23:22:39,klaussathler,"R$ 3,31"
